series_id,state,qtr_end,months_seen,snapshot
A84426255K,NT,2018-03-31,3,T+15
A84426255K,NT,2018-06-30,3,T+15
A84426255K,NT,2018-09-30,3,T+15
A84426255K,NT,2018-12-31,3,T+15
A84426255K,NT,2019-03-31,3,T+15
A84426255K,NT,2019-06-30,3,T+15
A84426255K,NT,2019-09-30,3,T+15
A84426255K,NT,2019-12-31,3,T+15
A84426255K,NT,2020-03-31,3,T+15
A84426255K,NT,2020-06-30,3,T+15
A84426255K,NT,2020-09-30,3,T+15
A84426255K,NT,2020-12-31,3,T+15
A84426255K,NT,2021-03-31,3,T+15
A84426255K,NT,2021-06-30,3,T+15
A84426255K,NT,2021-09-30,3,T+15
A84426255K,NT,2021-12-31,3,T+15
A84426255K,NT,2022-03-31,3,T+15
A84426255K,NT,2022-06-30,3,T+15
A84426255K,NT,2022-09-30,3,T+15
A84426255K,NT,2022-12-31,3,T+15
A84426255K,NT,2023-03-31,3,T+15
A84426255K,NT,2023-06-30,3,T+15
A84426255K,NT,2023-09-30,3,T+15
A84426255K,NT,2023-12-31,3,T+15
A84426255K,NT,2024-03-31,3,T+15
A84426255K,NT,2024-06-30,3,T+15
A84426255K,NT,2024-09-30,3,T+15
A84426255K,NT,2024-12-31,3,T+15
A84426255K,NT,2025-03-31,3,T+15
A84426255K,NT,2025-06-30,3,T+15
A84426255K,NT,2025-09-30,2,T+15
A84426256L,VIC,1978-09-30,3,T+15
A84426256L,VIC,1978-12-31,3,T+15
A84426256L,VIC,1979-03-31,3,T+15
A84426256L,VIC,1979-06-30,3,T+15
A84426256L,VIC,1979-09-30,3,T+15
A84426256L,VIC,1979-12-31,3,T+15
A84426256L,VIC,1980-03-31,3,T+15
A84426256L,VIC,1980-06-30,3,T+15
A84426256L,VIC,1980-09-30,3,T+15
A84426256L,VIC,1980-12-31,3,T+15
A84426256L,VIC,1981-03-31,3,T+15
A84426256L,VIC,1981-06-30,3,T+15
A84426256L,VIC,1981-09-30,3,T+15
A84426256L,VIC,1981-12-31,3,T+15
A84426256L,VIC,1982-03-31,3,T+15
A84426256L,VIC,1982-06-30,3,T+15
A84426256L,VIC,1982-09-30,3,T+15
A84426256L,VIC,1982-12-31,3,T+15
A84426256L,VIC,1983-03-31,3,T+15
A84426256L,VIC,1983-06-30,3,T+15
A84426256L,VIC,1983-09-30,3,T+15
A84426256L,VIC,1983-12-31,3,T+15
A84426256L,VIC,1984-03-31,3,T+15
A84426256L,VIC,1984-06-30,3,T+15
A84426256L,VIC,1984-09-30,3,T+15
A84426256L,VIC,1984-12-31,3,T+15
A84426256L,VIC,1985-03-31,3,T+15
A84426256L,VIC,1985-06-30,3,T+15
A84426256L,VIC,1985-09-30,3,T+15
A84426256L,VIC,1985-12-31,3,T+15
A84426256L,VIC,1986-03-31,3,T+15
A84426256L,VIC,1986-06-30,3,T+15
A84426256L,VIC,1986-09-30,3,T+15
A84426256L,VIC,1986-12-31,3,T+15
A84426256L,VIC,1987-03-31,3,T+15
A84426256L,VIC,1987-06-30,3,T+15
A84426256L,VIC,1987-09-30,3,T+15
A84426256L,VIC,1987-12-31,3,T+15
A84426256L,VIC,1988-03-31,3,T+15
A84426256L,VIC,1988-06-30,3,T+15
A84426256L,VIC,1988-09-30,3,T+15
A84426256L,VIC,1988-12-31,3,T+15
A84426256L,VIC,1989-03-31,3,T+15
A84426256L,VIC,1989-06-30,3,T+15
A84426256L,VIC,1989-09-30,3,T+15
A84426256L,VIC,1989-12-31,3,T+15
A84426256L,VIC,1990-03-31,3,T+15
A84426256L,VIC,1990-06-30,3,T+15
A84426256L,VIC,1990-09-30,3,T+15
A84426256L,VIC,1990-12-31,3,T+15
A84426256L,VIC,1991-03-31,3,T+15
A84426256L,VIC,1991-06-30,3,T+15
A84426256L,VIC,1991-09-30,3,T+15
A84426256L,VIC,1991-12-31,3,T+15
A84426256L,VIC,1992-03-31,3,T+15
A84426256L,VIC,1992-06-30,3,T+15
A84426256L,VIC,1992-09-30,3,T+15
A84426256L,VIC,1992-12-31,3,T+15
A84426256L,VIC,1993-03-31,3,T+15
A84426256L,VIC,1993-06-30,3,T+15
A84426256L,VIC,1993-09-30,3,T+15
A84426256L,VIC,1993-12-31,3,T+15
A84426256L,VIC,1994-03-31,3,T+15
A84426256L,VIC,1994-06-30,3,T+15
A84426256L,VIC,1994-09-30,3,T+15
A84426256L,VIC,1994-12-31,3,T+15
A84426256L,VIC,1995-03-31,3,T+15
A84426256L,VIC,1995-06-30,3,T+15
A84426256L,VIC,1995-09-30,3,T+15
A84426256L,VIC,1995-12-31,3,T+15
A84426256L,VIC,1996-03-31,3,T+15
A84426256L,VIC,1996-06-30,3,T+15
A84426256L,VIC,1996-09-30,3,T+15
A84426256L,VIC,1996-12-31,3,T+15
A84426256L,VIC,1997-03-31,3,T+15
A84426256L,VIC,1997-06-30,3,T+15
A84426256L,VIC,1997-09-30,3,T+15
A84426256L,VIC,1997-12-31,3,T+15
A84426256L,VIC,1998-03-31,3,T+15
A84426256L,VIC,1998-06-30,3,T+15
A84426256L,VIC,1998-09-30,3,T+15
A84426256L,VIC,1998-12-31,3,T+15
A84426256L,VIC,1999-03-31,3,T+15
A84426256L,VIC,1999-06-30,3,T+15
A84426256L,VIC,1999-09-30,3,T+15
A84426256L,VIC,1999-12-31,3,T+15
A84426256L,VIC,2000-03-31,3,T+15
A84426256L,VIC,2000-06-30,3,T+15
A84426256L,VIC,2000-09-30,3,T+15
A84426256L,VIC,2000-12-31,3,T+15
A84426256L,VIC,2001-03-31,3,T+15
A84426256L,VIC,2001-06-30,3,T+15
A84426256L,VIC,2001-09-30,3,T+15
A84426256L,VIC,2001-12-31,3,T+15
A84426256L,VIC,2002-03-31,3,T+15
A84426256L,VIC,2002-06-30,3,T+15
A84426256L,VIC,2002-09-30,3,T+15
A84426256L,VIC,2002-12-31,3,T+15
A84426256L,VIC,2003-03-31,3,T+15
A84426256L,VIC,2003-06-30,3,T+15
A84426256L,VIC,2003-09-30,3,T+15
A84426256L,VIC,2003-12-31,3,T+15
A84426256L,VIC,2004-03-31,3,T+15
A84426256L,VIC,2004-06-30,3,T+15
A84426256L,VIC,2004-09-30,3,T+15
A84426256L,VIC,2004-12-31,3,T+15
A84426256L,VIC,2005-03-31,3,T+15
A84426256L,VIC,2005-06-30,3,T+15
A84426256L,VIC,2005-09-30,3,T+15
A84426256L,VIC,2005-12-31,3,T+15
A84426256L,VIC,2006-03-31,3,T+15
A84426256L,VIC,2006-06-30,3,T+15
A84426256L,VIC,2006-09-30,3,T+15
A84426256L,VIC,2006-12-31,3,T+15
A84426256L,VIC,2007-03-31,3,T+15
A84426256L,VIC,2007-06-30,3,T+15
A84426256L,VIC,2007-09-30,3,T+15
A84426256L,VIC,2007-12-31,3,T+15
A84426256L,VIC,2008-03-31,3,T+15
A84426256L,VIC,2008-06-30,3,T+15
A84426256L,VIC,2008-09-30,3,T+15
A84426256L,VIC,2008-12-31,3,T+15
A84426256L,VIC,2009-03-31,3,T+15
A84426256L,VIC,2009-06-30,3,T+15
A84426256L,VIC,2009-09-30,3,T+15
A84426256L,VIC,2009-12-31,3,T+15
A84426256L,VIC,2010-03-31,3,T+15
A84426256L,VIC,2010-06-30,3,T+15
A84426256L,VIC,2010-09-30,3,T+15
A84426256L,VIC,2010-12-31,3,T+15
A84426256L,VIC,2011-03-31,3,T+15
A84426256L,VIC,2011-06-30,3,T+15
A84426256L,VIC,2011-09-30,3,T+15
A84426256L,VIC,2011-12-31,3,T+15
A84426256L,VIC,2012-03-31,3,T+15
A84426256L,VIC,2012-06-30,3,T+15
A84426256L,VIC,2012-09-30,3,T+15
A84426256L,VIC,2012-12-31,3,T+15
A84426256L,VIC,2013-03-31,3,T+15
A84426256L,VIC,2013-06-30,3,T+15
A84426256L,VIC,2013-09-30,3,T+15
A84426256L,VIC,2013-12-31,3,T+15
A84426256L,VIC,2014-03-31,3,T+15
A84426256L,VIC,2014-06-30,3,T+15
A84426256L,VIC,2014-09-30,3,T+15
A84426256L,VIC,2014-12-31,3,T+15
A84426256L,VIC,2015-03-31,3,T+15
A84426256L,VIC,2015-06-30,3,T+15
A84426256L,VIC,2015-09-30,3,T+15
A84426256L,VIC,2015-12-31,3,T+15
A84426256L,VIC,2016-03-31,3,T+15
A84426256L,VIC,2016-06-30,3,T+15
A84426256L,VIC,2016-09-30,3,T+15
A84426256L,VIC,2016-12-31,3,T+15
A84426256L,VIC,2017-03-31,3,T+15
A84426256L,VIC,2017-06-30,3,T+15
A84426256L,VIC,2017-09-30,3,T+15
A84426256L,VIC,2017-12-31,3,T+15
A84426256L,VIC,2018-03-31,3,T+15
A84426256L,VIC,2018-06-30,3,T+15
A84426256L,VIC,2018-09-30,3,T+15
A84426256L,VIC,2018-12-31,3,T+15
A84426256L,VIC,2019-03-31,3,T+15
A84426256L,VIC,2019-06-30,3,T+15
A84426256L,VIC,2019-09-30,3,T+15
A84426256L,VIC,2019-12-31,3,T+15
A84426256L,VIC,2020-03-31,3,T+15
A84426256L,VIC,2020-06-30,3,T+15
A84426256L,VIC,2020-09-30,3,T+15
A84426256L,VIC,2020-12-31,3,T+15
A84426256L,VIC,2021-03-31,3,T+15
A84426256L,VIC,2021-06-30,3,T+15
A84426256L,VIC,2021-09-30,3,T+15
A84426256L,VIC,2021-12-31,3,T+15
A84426256L,VIC,2022-03-31,3,T+15
A84426256L,VIC,2022-06-30,3,T+15
A84426256L,VIC,2022-09-30,3,T+15
A84426256L,VIC,2022-12-31,3,T+15
A84426256L,VIC,2023-03-31,3,T+15
A84426256L,VIC,2023-06-30,3,T+15
A84426256L,VIC,2023-09-30,3,T+15
A84426256L,VIC,2023-12-31,3,T+15
A84426256L,VIC,2024-03-31,3,T+15
A84426256L,VIC,2024-06-30,3,T+15
A84426256L,VIC,2024-09-30,3,T+15
A84426256L,VIC,2024-12-31,3,T+15
A84426256L,VIC,2025-03-31,3,T+15
A84426256L,VIC,2025-06-30,3,T+15
A84426256L,VIC,2025-09-30,2,T+15
A84426257R,SA,1978-09-30,3,T+15
A84426257R,SA,1978-12-31,3,T+15
A84426257R,SA,1979-03-31,3,T+15
A84426257R,SA,1979-06-30,3,T+15
A84426257R,SA,1979-09-30,3,T+15
A84426257R,SA,1979-12-31,3,T+15
A84426257R,SA,1980-03-31,3,T+15
A84426257R,SA,1980-06-30,3,T+15
A84426257R,SA,1980-09-30,3,T+15
A84426257R,SA,1980-12-31,3,T+15
A84426257R,SA,1981-03-31,3,T+15
A84426257R,SA,1981-06-30,3,T+15
A84426257R,SA,1981-09-30,3,T+15
A84426257R,SA,1981-12-31,3,T+15
A84426257R,SA,1982-03-31,3,T+15
A84426257R,SA,1982-06-30,3,T+15
A84426257R,SA,1982-09-30,3,T+15
A84426257R,SA,1982-12-31,3,T+15
A84426257R,SA,1983-03-31,3,T+15
A84426257R,SA,1983-06-30,3,T+15
A84426257R,SA,1983-09-30,3,T+15
A84426257R,SA,1983-12-31,3,T+15
A84426257R,SA,1984-03-31,3,T+15
A84426257R,SA,1984-06-30,3,T+15
A84426257R,SA,1984-09-30,3,T+15
A84426257R,SA,1984-12-31,3,T+15
A84426257R,SA,1985-03-31,3,T+15
A84426257R,SA,1985-06-30,3,T+15
A84426257R,SA,1985-09-30,3,T+15
A84426257R,SA,1985-12-31,3,T+15
A84426257R,SA,1986-03-31,3,T+15
A84426257R,SA,1986-06-30,3,T+15
A84426257R,SA,1986-09-30,3,T+15
A84426257R,SA,1986-12-31,3,T+15
A84426257R,SA,1987-03-31,3,T+15
A84426257R,SA,1987-06-30,3,T+15
A84426257R,SA,1987-09-30,3,T+15
A84426257R,SA,1987-12-31,3,T+15
A84426257R,SA,1988-03-31,3,T+15
A84426257R,SA,1988-06-30,3,T+15
A84426257R,SA,1988-09-30,3,T+15
A84426257R,SA,1988-12-31,3,T+15
A84426257R,SA,1989-03-31,3,T+15
A84426257R,SA,1989-06-30,3,T+15
A84426257R,SA,1989-09-30,3,T+15
A84426257R,SA,1989-12-31,3,T+15
A84426257R,SA,1990-03-31,3,T+15
A84426257R,SA,1990-06-30,3,T+15
A84426257R,SA,1990-09-30,3,T+15
A84426257R,SA,1990-12-31,3,T+15
A84426257R,SA,1991-03-31,3,T+15
A84426257R,SA,1991-06-30,3,T+15
A84426257R,SA,1991-09-30,3,T+15
A84426257R,SA,1991-12-31,3,T+15
A84426257R,SA,1992-03-31,3,T+15
A84426257R,SA,1992-06-30,3,T+15
A84426257R,SA,1992-09-30,3,T+15
A84426257R,SA,1992-12-31,3,T+15
A84426257R,SA,1993-03-31,3,T+15
A84426257R,SA,1993-06-30,3,T+15
A84426257R,SA,1993-09-30,3,T+15
A84426257R,SA,1993-12-31,3,T+15
A84426257R,SA,1994-03-31,3,T+15
A84426257R,SA,1994-06-30,3,T+15
A84426257R,SA,1994-09-30,3,T+15
A84426257R,SA,1994-12-31,3,T+15
A84426257R,SA,1995-03-31,3,T+15
A84426257R,SA,1995-06-30,3,T+15
A84426257R,SA,1995-09-30,3,T+15
A84426257R,SA,1995-12-31,3,T+15
A84426257R,SA,1996-03-31,3,T+15
A84426257R,SA,1996-06-30,3,T+15
A84426257R,SA,1996-09-30,3,T+15
A84426257R,SA,1996-12-31,3,T+15
A84426257R,SA,1997-03-31,3,T+15
A84426257R,SA,1997-06-30,3,T+15
A84426257R,SA,1997-09-30,3,T+15
A84426257R,SA,1997-12-31,3,T+15
A84426257R,SA,1998-03-31,3,T+15
A84426257R,SA,1998-06-30,3,T+15
A84426257R,SA,1998-09-30,3,T+15
A84426257R,SA,1998-12-31,3,T+15
A84426257R,SA,1999-03-31,3,T+15
A84426257R,SA,1999-06-30,3,T+15
A84426257R,SA,1999-09-30,3,T+15
A84426257R,SA,1999-12-31,3,T+15
A84426257R,SA,2000-03-31,3,T+15
A84426257R,SA,2000-06-30,3,T+15
A84426257R,SA,2000-09-30,3,T+15
A84426257R,SA,2000-12-31,3,T+15
A84426257R,SA,2001-03-31,3,T+15
A84426257R,SA,2001-06-30,3,T+15
A84426257R,SA,2001-09-30,3,T+15
A84426257R,SA,2001-12-31,3,T+15
A84426257R,SA,2002-03-31,3,T+15
A84426257R,SA,2002-06-30,3,T+15
A84426257R,SA,2002-09-30,3,T+15
A84426257R,SA,2002-12-31,3,T+15
A84426257R,SA,2003-03-31,3,T+15
A84426257R,SA,2003-06-30,3,T+15
A84426257R,SA,2003-09-30,3,T+15
A84426257R,SA,2003-12-31,3,T+15
A84426257R,SA,2004-03-31,3,T+15
A84426257R,SA,2004-06-30,3,T+15
A84426257R,SA,2004-09-30,3,T+15
A84426257R,SA,2004-12-31,3,T+15
A84426257R,SA,2005-03-31,3,T+15
A84426257R,SA,2005-06-30,3,T+15
A84426257R,SA,2005-09-30,3,T+15
A84426257R,SA,2005-12-31,3,T+15
A84426257R,SA,2006-03-31,3,T+15
A84426257R,SA,2006-06-30,3,T+15
A84426257R,SA,2006-09-30,3,T+15
A84426257R,SA,2006-12-31,3,T+15
A84426257R,SA,2007-03-31,3,T+15
A84426257R,SA,2007-06-30,3,T+15
A84426257R,SA,2007-09-30,3,T+15
A84426257R,SA,2007-12-31,3,T+15
A84426257R,SA,2008-03-31,3,T+15
A84426257R,SA,2008-06-30,3,T+15
A84426257R,SA,2008-09-30,3,T+15
A84426257R,SA,2008-12-31,3,T+15
A84426257R,SA,2009-03-31,3,T+15
A84426257R,SA,2009-06-30,3,T+15
A84426257R,SA,2009-09-30,3,T+15
A84426257R,SA,2009-12-31,3,T+15
A84426257R,SA,2010-03-31,3,T+15
A84426257R,SA,2010-06-30,3,T+15
A84426257R,SA,2010-09-30,3,T+15
A84426257R,SA,2010-12-31,3,T+15
A84426257R,SA,2011-03-31,3,T+15
A84426257R,SA,2011-06-30,3,T+15
A84426257R,SA,2011-09-30,3,T+15
A84426257R,SA,2011-12-31,3,T+15
A84426257R,SA,2012-03-31,3,T+15
A84426257R,SA,2012-06-30,3,T+15
A84426257R,SA,2012-09-30,3,T+15
A84426257R,SA,2012-12-31,3,T+15
A84426257R,SA,2013-03-31,3,T+15
A84426257R,SA,2013-06-30,3,T+15
A84426257R,SA,2013-09-30,3,T+15
A84426257R,SA,2013-12-31,3,T+15
A84426257R,SA,2014-03-31,3,T+15
A84426257R,SA,2014-06-30,3,T+15
A84426257R,SA,2014-09-30,3,T+15
A84426257R,SA,2014-12-31,3,T+15
A84426257R,SA,2015-03-31,3,T+15
A84426257R,SA,2015-06-30,3,T+15
A84426257R,SA,2015-09-30,3,T+15
A84426257R,SA,2015-12-31,3,T+15
A84426257R,SA,2016-03-31,3,T+15
A84426257R,SA,2016-06-30,3,T+15
A84426257R,SA,2016-09-30,3,T+15
A84426257R,SA,2016-12-31,3,T+15
A84426257R,SA,2017-03-31,3,T+15
A84426257R,SA,2017-06-30,3,T+15
A84426257R,SA,2017-09-30,3,T+15
A84426257R,SA,2017-12-31,3,T+15
A84426257R,SA,2018-03-31,3,T+15
A84426257R,SA,2018-06-30,3,T+15
A84426257R,SA,2018-09-30,3,T+15
A84426257R,SA,2018-12-31,3,T+15
A84426257R,SA,2019-03-31,3,T+15
A84426257R,SA,2019-06-30,3,T+15
A84426257R,SA,2019-09-30,3,T+15
A84426257R,SA,2019-12-31,3,T+15
A84426257R,SA,2020-03-31,3,T+15
A84426257R,SA,2020-06-30,3,T+15
A84426257R,SA,2020-09-30,3,T+15
A84426257R,SA,2020-12-31,3,T+15
A84426257R,SA,2021-03-31,3,T+15
A84426257R,SA,2021-06-30,3,T+15
A84426257R,SA,2021-09-30,3,T+15
A84426257R,SA,2021-12-31,3,T+15
A84426257R,SA,2022-03-31,3,T+15
A84426257R,SA,2022-06-30,3,T+15
A84426257R,SA,2022-09-30,3,T+15
A84426257R,SA,2022-12-31,3,T+15
A84426257R,SA,2023-03-31,3,T+15
A84426257R,SA,2023-06-30,3,T+15
A84426257R,SA,2023-09-30,3,T+15
A84426257R,SA,2023-12-31,3,T+15
A84426257R,SA,2024-03-31,3,T+15
A84426257R,SA,2024-06-30,3,T+15
A84426257R,SA,2024-09-30,3,T+15
A84426257R,SA,2024-12-31,3,T+15
A84426257R,SA,2025-03-31,3,T+15
A84426257R,SA,2025-06-30,3,T+15
A84426257R,SA,2025-09-30,2,T+15
DLCACBS,AUS,1976-09-30,1,T+15
DLCACBS,AUS,1976-12-31,3,T+15
DLCACBS,AUS,1977-03-31,3,T+15
DLCACBS,AUS,1977-06-30,3,T+15
DLCACBS,AUS,1977-09-30,3,T+15
DLCACBS,AUS,1977-12-31,3,T+15
DLCACBS,AUS,1978-03-31,3,T+15
DLCACBS,AUS,1978-06-30,3,T+15
DLCACBS,AUS,1978-09-30,3,T+15
DLCACBS,AUS,1978-12-31,3,T+15
DLCACBS,AUS,1979-03-31,3,T+15
DLCACBS,AUS,1979-06-30,3,T+15
DLCACBS,AUS,1979-09-30,3,T+15
DLCACBS,AUS,1979-12-31,3,T+15
DLCACBS,AUS,1980-03-31,3,T+15
DLCACBS,AUS,1980-06-30,3,T+15
DLCACBS,AUS,1980-09-30,3,T+15
DLCACBS,AUS,1980-12-31,3,T+15
DLCACBS,AUS,1981-03-31,3,T+15
DLCACBS,AUS,1981-06-30,3,T+15
DLCACBS,AUS,1981-09-30,3,T+15
DLCACBS,AUS,1981-12-31,3,T+15
DLCACBS,AUS,1982-03-31,3,T+15
DLCACBS,AUS,1982-06-30,3,T+15
DLCACBS,AUS,1982-09-30,3,T+15
DLCACBS,AUS,1982-12-31,3,T+15
DLCACBS,AUS,1983-03-31,3,T+15
DLCACBS,AUS,1983-06-30,3,T+15
DLCACBS,AUS,1983-09-30,3,T+15
DLCACBS,AUS,1983-12-31,3,T+15
DLCACBS,AUS,1984-03-31,3,T+15
DLCACBS,AUS,1984-06-30,3,T+15
DLCACBS,AUS,1984-09-30,3,T+15
DLCACBS,AUS,1984-12-31,3,T+15
DLCACBS,AUS,1985-03-31,3,T+15
DLCACBS,AUS,1985-06-30,3,T+15
DLCACBS,AUS,1985-09-30,3,T+15
DLCACBS,AUS,1985-12-31,3,T+15
DLCACBS,AUS,1986-03-31,3,T+15
DLCACBS,AUS,1986-06-30,3,T+15
DLCACBS,AUS,1986-09-30,3,T+15
DLCACBS,AUS,1986-12-31,3,T+15
DLCACBS,AUS,1987-03-31,3,T+15
DLCACBS,AUS,1987-06-30,3,T+15
DLCACBS,AUS,1987-09-30,3,T+15
DLCACBS,AUS,1987-12-31,3,T+15
DLCACBS,AUS,1988-03-31,3,T+15
DLCACBS,AUS,1988-06-30,3,T+15
DLCACBS,AUS,1988-09-30,3,T+15
DLCACBS,AUS,1988-12-31,3,T+15
DLCACBS,AUS,1989-03-31,3,T+15
DLCACBS,AUS,1989-06-30,3,T+15
DLCACBS,AUS,1989-09-30,3,T+15
DLCACBS,AUS,1989-12-31,3,T+15
DLCACBS,AUS,1990-03-31,3,T+15
DLCACBS,AUS,1990-06-30,3,T+15
DLCACBS,AUS,1990-09-30,3,T+15
DLCACBS,AUS,1990-12-31,3,T+15
DLCACBS,AUS,1991-03-31,3,T+15
DLCACBS,AUS,1991-06-30,3,T+15
DLCACBS,AUS,1991-09-30,3,T+15
DLCACBS,AUS,1991-12-31,3,T+15
DLCACBS,AUS,1992-03-31,3,T+15
DLCACBS,AUS,1992-06-30,3,T+15
DLCACBS,AUS,1992-09-30,3,T+15
DLCACBS,AUS,1992-12-31,3,T+15
DLCACBS,AUS,1993-03-31,3,T+15
DLCACBS,AUS,1993-06-30,3,T+15
DLCACBS,AUS,1993-09-30,3,T+15
DLCACBS,AUS,1993-12-31,3,T+15
DLCACBS,AUS,1994-03-31,3,T+15
DLCACBS,AUS,1994-06-30,3,T+15
DLCACBS,AUS,1994-09-30,3,T+15
DLCACBS,AUS,1994-12-31,3,T+15
DLCACBS,AUS,1995-03-31,3,T+15
DLCACBS,AUS,1995-06-30,3,T+15
DLCACBS,AUS,1995-09-30,3,T+15
DLCACBS,AUS,1995-12-31,3,T+15
DLCACBS,AUS,1996-03-31,3,T+15
DLCACBS,AUS,1996-06-30,3,T+15
DLCACBS,AUS,1996-09-30,3,T+15
DLCACBS,AUS,1996-12-31,3,T+15
DLCACBS,AUS,1997-03-31,3,T+15
DLCACBS,AUS,1997-06-30,3,T+15
DLCACBS,AUS,1997-09-30,3,T+15
DLCACBS,AUS,1997-12-31,3,T+15
DLCACBS,AUS,1998-03-31,3,T+15
DLCACBS,AUS,1998-06-30,3,T+15
DLCACBS,AUS,1998-09-30,3,T+15
DLCACBS,AUS,1998-12-31,3,T+15
DLCACBS,AUS,1999-03-31,3,T+15
DLCACBS,AUS,1999-06-30,3,T+15
DLCACBS,AUS,1999-09-30,3,T+15
DLCACBS,AUS,1999-12-31,3,T+15
DLCACBS,AUS,2000-03-31,3,T+15
DLCACBS,AUS,2000-06-30,3,T+15
DLCACBS,AUS,2000-09-30,3,T+15
DLCACBS,AUS,2000-12-31,3,T+15
DLCACBS,AUS,2001-03-31,3,T+15
DLCACBS,AUS,2001-06-30,3,T+15
DLCACBS,AUS,2001-09-30,3,T+15
DLCACBS,AUS,2001-12-31,3,T+15
DLCACBS,AUS,2002-03-31,3,T+15
DLCACBS,AUS,2002-06-30,3,T+15
DLCACBS,AUS,2002-09-30,3,T+15
DLCACBS,AUS,2002-12-31,3,T+15
DLCACBS,AUS,2003-03-31,3,T+15
DLCACBS,AUS,2003-06-30,3,T+15
DLCACBS,AUS,2003-09-30,3,T+15
DLCACBS,AUS,2003-12-31,3,T+15
DLCACBS,AUS,2004-03-31,3,T+15
DLCACBS,AUS,2004-06-30,3,T+15
DLCACBS,AUS,2004-09-30,3,T+15
DLCACBS,AUS,2004-12-31,3,T+15
DLCACBS,AUS,2005-03-31,3,T+15
DLCACBS,AUS,2005-06-30,3,T+15
DLCACBS,AUS,2005-09-30,3,T+15
DLCACBS,AUS,2005-12-31,3,T+15
DLCACBS,AUS,2006-03-31,3,T+15
DLCACBS,AUS,2006-06-30,3,T+15
DLCACBS,AUS,2006-09-30,3,T+15
DLCACBS,AUS,2006-12-31,3,T+15
DLCACBS,AUS,2007-03-31,3,T+15
DLCACBS,AUS,2007-06-30,3,T+15
DLCACBS,AUS,2007-09-30,3,T+15
DLCACBS,AUS,2007-12-31,3,T+15
DLCACBS,AUS,2008-03-31,3,T+15
DLCACBS,AUS,2008-06-30,3,T+15
DLCACBS,AUS,2008-09-30,3,T+15
DLCACBS,AUS,2008-12-31,3,T+15
DLCACBS,AUS,2009-03-31,3,T+15
DLCACBS,AUS,2009-06-30,3,T+15
DLCACBS,AUS,2009-09-30,3,T+15
DLCACBS,AUS,2009-12-31,3,T+15
DLCACBS,AUS,2010-03-31,3,T+15
DLCACBS,AUS,2010-06-30,3,T+15
DLCACBS,AUS,2010-09-30,3,T+15
DLCACBS,AUS,2010-12-31,3,T+15
DLCACBS,AUS,2011-03-31,3,T+15
DLCACBS,AUS,2011-06-30,3,T+15
DLCACBS,AUS,2011-09-30,3,T+15
DLCACBS,AUS,2011-12-31,3,T+15
DLCACBS,AUS,2012-03-31,3,T+15
DLCACBS,AUS,2012-06-30,3,T+15
DLCACBS,AUS,2012-09-30,3,T+15
DLCACBS,AUS,2012-12-31,3,T+15
DLCACBS,AUS,2013-03-31,3,T+15
DLCACBS,AUS,2013-06-30,3,T+15
DLCACBS,AUS,2013-09-30,3,T+15
DLCACBS,AUS,2013-12-31,3,T+15
DLCACBS,AUS,2014-03-31,3,T+15
DLCACBS,AUS,2014-06-30,3,T+15
DLCACBS,AUS,2014-09-30,3,T+15
DLCACBS,AUS,2014-12-31,3,T+15
DLCACBS,AUS,2015-03-31,3,T+15
DLCACBS,AUS,2015-06-30,3,T+15
DLCACBS,AUS,2015-09-30,3,T+15
DLCACBS,AUS,2015-12-31,3,T+15
DLCACBS,AUS,2016-03-31,3,T+15
DLCACBS,AUS,2016-06-30,3,T+15
DLCACBS,AUS,2016-09-30,3,T+15
DLCACBS,AUS,2016-12-31,3,T+15
DLCACBS,AUS,2017-03-31,3,T+15
DLCACBS,AUS,2017-06-30,3,T+15
DLCACBS,AUS,2017-09-30,3,T+15
DLCACBS,AUS,2017-12-31,3,T+15
DLCACBS,AUS,2018-03-31,3,T+15
DLCACBS,AUS,2018-06-30,3,T+15
DLCACBS,AUS,2018-09-30,3,T+15
DLCACBS,AUS,2018-12-31,3,T+15
DLCACBS,AUS,2019-03-31,3,T+15
DLCACBS,AUS,2019-06-30,3,T+15
DLCACIHS,AUS,1990-03-31,3,T+15
DLCACIHS,AUS,1990-06-30,3,T+15
DLCACIHS,AUS,1990-09-30,3,T+15
DLCACIHS,AUS,1990-12-31,3,T+15
DLCACIHS,AUS,1991-03-31,3,T+15
DLCACIHS,AUS,1991-06-30,3,T+15
DLCACIHS,AUS,1991-09-30,3,T+15
DLCACIHS,AUS,1991-12-31,3,T+15
DLCACIHS,AUS,1992-03-31,3,T+15
DLCACIHS,AUS,1992-06-30,3,T+15
DLCACIHS,AUS,1992-09-30,3,T+15
DLCACIHS,AUS,1992-12-31,3,T+15
DLCACIHS,AUS,1993-03-31,3,T+15
DLCACIHS,AUS,1993-06-30,3,T+15
DLCACIHS,AUS,1993-09-30,3,T+15
DLCACIHS,AUS,1993-12-31,3,T+15
DLCACIHS,AUS,1994-03-31,3,T+15
DLCACIHS,AUS,1994-06-30,3,T+15
DLCACIHS,AUS,1994-09-30,3,T+15
DLCACIHS,AUS,1994-12-31,3,T+15
DLCACIHS,AUS,1995-03-31,3,T+15
DLCACIHS,AUS,1995-06-30,3,T+15
DLCACIHS,AUS,1995-09-30,3,T+15
DLCACIHS,AUS,1995-12-31,3,T+15
DLCACIHS,AUS,1996-03-31,3,T+15
DLCACIHS,AUS,1996-06-30,3,T+15
